2024-11-26 15:27:07.636 | INFO     | __main__:check_and_load_model:117 - =============================================
2024-11-27 12:31:50.375 | INFO     | __main__:get_multilang_model:402 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 12:32:04.749 | INFO     | __main__:perform_multilang_translation:431 - 用户输入: h
2024-11-27 12:32:29.108 | INFO     | __main__:perform_multilang_translation:435 - 翻译结果: s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s
2024-11-27 14:24:40.832 | INFO     | __main__:get_multilang_model:398 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:32:02.772 | INFO     | __main__:get_multilang_model:398 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:32:14.126 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:14.228 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:14.381 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:14.481 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:15.287 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:15.389 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:15.540 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:16.046 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:16.250 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:16.403 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:16.506 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:16.808 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:16.910 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:17.215 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:17.319 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:17.370 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:17.774 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:18.077 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:18.179 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:18.380 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:18.482 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:32:18.684 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: add_language_ids() missing 2 required positional arguments: 'src_lang' and 'tgt_lang'
2024-11-27 14:33:12.888 | INFO     | __main__:get_multilang_model:398 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:33:18.969 | ERROR    | __main__:perform_multilang_translation:466 - 翻译错误: Tensors must have same number of dimensions: got 1 and 2
2024-11-27 14:38:32.616 | INFO     | __main__:get_multilang_model:398 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:38:40.165 | ERROR    | __main__:perform_multilang_translation:467 - 翻译错误: 'labels'
2024-11-27 14:40:49.277 | INFO     | __main__:get_multilang_model:398 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:40:55.718 | ERROR    | __main__:perform_multilang_translation:467 - 翻译错误: 'TranslationApp' object has no attribute 'augment'
2024-11-27 14:41:47.900 | INFO     | __main__:get_multilang_model:398 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:41:52.138 | ERROR    | __main__:perform_multilang_translation:467 - 翻译错误: 'TranslationApp' object has no attribute 'augment'
2024-11-27 14:42:12.318 | INFO     | __main__:get_multilang_model:395 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:42:17.091 | ERROR    | __main__:perform_multilang_translation:464 - 翻译错误: not enough values to unpack (expected 2, got 1)
2024-11-27 14:44:10.256 | INFO     | __main__:get_multilang_model:395 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:47:27.606 | INFO     | __main__:get_multilang_model:395 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:48:47.665 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 14:48:47.666 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 14:48:47
2024-11-27 14:48:48.977 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 14:48:48.978 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 14:48:48
2024-11-27 14:48:49.479 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 英文 (en), 目标语言: 中文 (zh)
2024-11-27 14:48:49.480 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-en-zh-final
2024-11-27 14:48:50.765 | INFO     | __main__:perform_translation:95 - 用户的输入是我们这边后台没有查到这台设备的任何日志信息，请和客户确认是否正确操作
2024-11-27 14:48:58.846 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是,
2024-11-27 14:49:01.394 | INFO     | __main__:get_multilang_model:395 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:49:03.388 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 14:49:03.389 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 14:49:03
2024-11-27 14:49:04.699 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 14:49:04.699 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 14:49:04
2024-11-27 14:49:05.200 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 英文 (en), 目标语言: 中文 (zh)
2024-11-27 14:49:05.201 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-en-zh-final
2024-11-27 14:49:08.018 | INFO     | __main__:perform_translation:95 - 用户的输入是Dear Frank,

in order to fulfil this order, there are various bodies that check the process. Unfortunately, I have been informed of some security concerns here.
Among other things, there are concerns about the lack of an order data processing contract and the fact that the data is only processed locally.

Even after lengthy discussions, the relevant body sees no chance of changing this decision this calendar year.

I have been working many extra hours since the beginning of September to integrate your products into our school system, so I regret this decision. I would like to take this opportunity to thank you for your co-operation so far.

Please send me the data for returning the test models again.
2024-11-27 14:49:11.119 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是亲爱的弗兰克,为了履行这个订单,有各种机构检查这个过程。不幸的是,我在这里被告知了一些安全问题。除此之外,还有关于缺乏订单数据处理合同的担忧,以及数据仅在本地处理的事实。即使在经过长时间的讨论后,相关机构也看不到今年日历年改变这个决定的机会。自九月初以来,我一直在加班,将您的产品整合到我们的学校系统中,因此我对这个决定感到遗憾。我想借此机会感谢您迄今为止的合作。请将数据发送给我,以便再次返回测试模型。
2024-11-27 14:49:33.943 | INFO     | __main__:get_multilang_model:395 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 14:51:49.161 | INFO     | __main__:get_multilang_model:397 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 15:01:10.157 | INFO     | __main__:check_and_load_model:203 - =============================================
2024-11-27 15:01:10.158 | INFO     | __main__:check_and_load_model:205 - 时间: 2024-11-27 15:01:10
2024-11-27 15:01:12.275 | INFO     | __main__:check_and_load_model:203 - =============================================
2024-11-27 15:01:12.276 | INFO     | __main__:check_and_load_model:205 - 时间: 2024-11-27 15:01:12
2024-11-27 15:01:12.778 | INFO     | __main__:check_and_load_model:210 - 选择的源语言: 中文 (zh), 目标语言: 英文 (en)
2024-11-27 15:01:12.778 | INFO     | __main__:check_and_load_model:211 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-zh-en-final
2024-11-27 15:01:15.638 | INFO     | __main__:perform_translation:179 - 用户的输入是h
2024-11-27 15:01:15.973 | INFO     | __main__:perform_translation:183 - 自研模型翻译结果是The weather is really nice today.
2024-11-27 15:01:17.052 | INFO     | __main__:perform_translation:179 - 用户的输入是n
2024-11-27 15:01:17.312 | INFO     | __main__:perform_translation:183 - 自研模型翻译结果是How was your day today?
2024-11-27 15:01:17.357 | INFO     | __main__:perform_translation:179 - 用户的输入是ni'h
2024-11-27 15:01:17.590 | INFO     | __main__:perform_translation:183 - 自研模型翻译结果是Ni'h
2024-11-27 15:01:17.868 | INFO     | __main__:perform_translation:179 - 用户的输入是你好
2024-11-27 15:01:18.051 | INFO     | __main__:perform_translation:183 - 自研模型翻译结果是Hello,
2024-11-27 15:02:17.731 | INFO     | __main__:get_multilang_model:397 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 15:20:12.925 | INFO     | __main__:perform_translation:95 - 用户的输入是q
2024-11-27 15:20:13.145 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是q
2024-11-27 15:20:13.233 | INFO     | __main__:perform_translation:95 - 用户的输入是qin
2024-11-27 15:20:13.466 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是秦
2024-11-27 15:20:13.542 | INFO     | __main__:perform_translation:95 - 用户的输入是qing
2024-11-27 15:20:13.711 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是清
2024-11-27 15:20:13.846 | INFO     | __main__:perform_translation:95 - 用户的输入是qi
2024-11-27 15:20:14.051 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是qi
2024-11-27 15:20:14.203 | INFO     | __main__:perform_translation:95 - 用户的输入是i
2024-11-27 15:20:14.347 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是我
2024-11-27 15:20:14.457 | INFO     | __main__:perform_translation:95 - 用户的输入是iqn
2024-11-27 15:20:14.633 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是iqn
2024-11-27 15:20:14.662 | INFO     | __main__:perform_translation:95 - 用户的输入是i'qng'w
2024-11-27 15:20:14.853 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是我和他们在一起
2024-11-27 15:20:14.916 | INFO     | __main__:perform_translation:95 - 用户的输入是iqng
2024-11-27 15:20:15.102 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是iqng
2024-11-27 15:20:15.171 | INFO     | __main__:perform_translation:95 - 用户的输入是iq
2024-11-27 15:20:15.322 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是iq
2024-11-27 15:20:15.374 | INFO     | __main__:perform_translation:95 - 用户的输入是i
2024-11-27 15:20:15.493 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是我
2024-11-27 15:20:15.832 | INFO     | __main__:perform_translation:95 - 用户的输入是q
2024-11-27 15:20:16.022 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是q
2024-11-27 15:20:16.084 | INFO     | __main__:perform_translation:95 - 用户的输入是q'w
2024-11-27 15:20:16.283 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是q'w
2024-11-27 15:20:16.441 | INFO     | __main__:perform_translation:95 - 用户的输入是请问
2024-11-27 15:20:23.981 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
2024-11-27 15:20:24.277 | INFO     | __main__:perform_translation:95 - 用户的输入是s
2024-11-27 15:20:24.430 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是s
2024-11-27 15:20:24.532 | INFO     | __main__:perform_translation:95 - 用户的输入是shi
2024-11-27 15:20:24.712 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是shi
2024-11-27 15:20:24.786 | INFO     | __main__:perform_translation:95 - 用户的输入是是否
2024-11-27 15:20:24.995 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是调音器
2024-11-27 15:20:25.089 | INFO     | __main__:perform_translation:95 - 用户的输入是是
2024-11-27 15:20:25.230 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是e
2024-11-27 15:20:28.015 | INFO     | __main__:perform_translation:95 - 用户的输入是q
2024-11-27 15:20:28.228 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是q
2024-11-27 15:20:28.268 | INFO     | __main__:perform_translation:95 - 用户的输入是qin
2024-11-27 15:20:28.504 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是秦
2024-11-27 15:20:28.574 | INFO     | __main__:perform_translation:95 - 用户的输入是qing'w
2024-11-27 15:20:28.841 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是qing'w
2024-11-27 15:20:28.979 | INFO     | __main__:perform_translation:95 - 用户的输入是请问
2024-11-27 15:20:37.011 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
2024-11-27 15:20:37.084 | INFO     | __main__:perform_translation:95 - 用户的输入是是否可以告知我们付款
2024-11-27 15:20:45.324 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
2024-11-27 15:20:45.420 | INFO     | __main__:perform_translation:95 - 用户的输入是是否可以告知我们计划付款时间呢？这样我们
2024-11-27 15:20:54.073 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是
2024-11-27 15:20:54.132 | INFO     | __main__:perform_translation:95 - 用户的输入是是否可以告知我们计划付款时间呢？这样我们才能和财务部门核对
2024-11-27 15:20:54.945 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 15:20:54.945 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 15:20:54
2024-11-27 15:20:58.414 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 15:20:58.415 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 15:20:58
2024-11-27 15:20:58.916 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 中文 (zh), 目标语言: 英文 (en)
2024-11-27 15:20:58.917 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-zh-en-final
2024-11-27 15:21:00.218 | INFO     | __main__:perform_translation:95 - 用户的输入是是否可以告知我们计划付款时间呢？这样我们才能和财务部门核对
2024-11-27 15:21:02.456 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Can we inform us of the planned payment time? This way, we can verify with the financial department.
2024-11-27 15:21:04.644 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是
2024-11-27 15:21:09.394 | INFO     | __main__:perform_translation:95 - 用户的输入是是否可以告知我们计划付款时间呢？这样我们才能和财务部门核对
2024-11-27 15:21:10.061 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Can we inform us of the planned payment time? This way, we can verify with the financial department.
2024-11-27 15:21:15.497 | INFO     | __main__:perform_translation:95 - 用户的输入是n是否可以告知我们计划付款时间呢？这样我们才能和财务部门核对
2024-11-27 15:21:16.132 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Can we inform us of the planned payment time? This way, we can verify with the financial department.
2024-11-27 15:21:16.208 | INFO     | __main__:perform_translation:95 - 用户的输入是你是否可以告知我们计划付款时间呢？这样我们才能和财务部门核对
2024-11-27 15:21:16.820 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Can you inform us of the planned payment time? This way, we can verify with the financial department.
2024-11-27 15:21:16.923 | INFO     | __main__:perform_translation:95 - 用户的输入是你
是否可以告知我们计划付款时间呢？这样我们才能和财务部门核对
2024-11-27 15:21:17.538 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Can you inform us of the planned payment time? This way, we can verify with the financial department.
2024-11-27 15:21:17.588 | INFO     | __main__:perform_translation:95 - 用户的输入是你是否可以告知我们计划付款时间呢？这样我们才能和财务部门核对
2024-11-27 15:21:18.198 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Can you inform us of the planned payment time? This way, we can verify with the financial department.
2024-11-27 15:22:02.737 | INFO     | __main__:perform_translation:95 - 用户的输入是Can you inform us of the planned payment date? 
So that we can verify with our financial department, thank you.
2024-11-27 15:22:03.430 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Can you inform us of theplanned payment date? So that we can verify with our financial development, thank you.
2024-11-27 15:23:58.130 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 15:23:58.131 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 15:23:58
2024-11-27 15:23:59.613 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 15:23:59.614 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 15:23:59
2024-11-27 15:24:00.115 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 英文 (en), 目标语言: 中文 (zh)
2024-11-27 15:24:00.115 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-en-zh-final
2024-11-27 15:24:01.308 | INFO     | __main__:perform_translation:95 - 用户的输入是Can you inform us of the planned payment date? 
So that we can verify with our financial department, thank you.
2024-11-27 15:24:01.921 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是你能告诉我们计划的付款日期吗?这样我们就可以与我们的财务部门核实,谢谢。
2024-11-27 15:26:06.685 | INFO     | __main__:perform_translation:95 - 用户的输入是Thank you for providing the following invoices.  Several invoices from September and October are still missing.  If you reference column V on our spreadsheet you will see orders highlighted in Cyan. This indicates I do not have an invoice for the order.  If possible, can you provide invoices for any remaining orders from September and October?  I would like to include those with my November payment.
2024-11-27 15:26:09.062 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是感谢您提供以下发票。九月和十月的几张发票仍然缺失。如果您在我们的电子表格中引用第五列,您将看到在青色中突出显示的订单。这表明我没有该订单的发票。如果可能的话,您能提供九月和十月剩余订单的发票吗?我希望在十一月的付款中包括这些。
2024-11-27 15:36:25.659 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 15:36:25.660 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 15:36:25
2024-11-27 15:36:28.482 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 15:36:28.482 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 15:36:28
2024-11-27 15:36:28.983 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 中文 (zh), 目标语言: 俄语 (ru)
2024-11-27 15:36:28.984 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-zh-ru-final
2024-11-27 15:36:35.437 | INFO     | __main__:perform_translation:95 - 用户的输入是各位玩各位关注众晚上好欢迎收看新闻联播你有什么想说的吗
2024-11-27 15:36:36.879 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Вы, ребята, играете, подписывайтесь на вечеринки, добро пожаловать в новостной сериал, есть ли что-то, что вы хотели бы сказать?
2024-11-27 15:37:01.814 | INFO     | __main__:perform_translation:95 - 用户的输入是你好你好你在干什么今天天气怎么样还好吗,1月345六七比赛干什么速度怎么样这个速度,还不错信呢还好,
2024-11-27 15:37:03.347 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Здравствуйте, что вы делаете сегодня, как насчет погоды, как насчет скорости, с которой вы делаете гонку 345 шесть семь в январе, неплохое письмо.
2024-11-27 15:37:22.338 | INFO     | __main__:perform_translation:95 - 用户的输入是我的航班被取消了我想请问如果要办理改签要去哪一个柜台办，
2024-11-27 15:37:23.306 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Мой рейс был отменен, и я хотел бы спросить, в какой стойке, если я собираюсь зарегистрироваться, чтобы поехать.
2024-11-27 15:37:39.534 | INFO     | __main__:perform_translation:95 - 用户的输入是我说一句话，我再说一句话，帮我翻译一下，，
2024-11-27 15:37:40.188 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Я говорю одно, я говорю еще одно, помоги мне перевести, , ,
2024-11-27 15:38:04.892 | INFO     | __main__:perform_translation:95 - 用户的输入是第一个,,有基于计算机的语音合生系统在50年代后期诞生第一个完整的ts系统
2024-11-27 15:38:05.721 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Первый, с компьютерными системами голосовой ассимиляции, родилась первая полная система ts в конце 50-х годов.
2024-11-27 15:38:24.097 | INFO     | __main__:perform_translation:95 - 用户的输入是一周来市场反应积极市场信心回归新房项目销售成交喜报频传
2024-11-27 15:38:24.882 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Неделя за неделей рыночная реакция положительная рыночная уверенность возвращается к продажам новых домов.
2024-11-27 15:45:47.516 | INFO     | __main__:get_multilang_model:397 - 成功加载模型: 11_language, 路径: /home/yumingdong/model/huggingface/opus-mt-mul-11-vocab-150k-mul-11
2024-11-27 15:55:49.213 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 15:55:49.214 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 15:55:49
2024-11-27 15:55:53.697 | INFO     | __main__:check_and_load_model:118 - =============================================
2024-11-27 15:55:53.698 | INFO     | __main__:check_and_load_model:120 - 时间: 2024-11-27 15:55:53
2024-11-27 15:55:54.199 | INFO     | __main__:check_and_load_model:125 - 选择的源语言: 中文 (zh), 目标语言: 英文 (en)
2024-11-27 15:55:54.200 | INFO     | __main__:check_and_load_model:126 - 找到的模型路径: /home/yumingdong/mt-web/results/opus-mt-zh-en-final
2024-11-27 15:56:01.249 | INFO     | __main__:perform_translation:95 - 用户的输入是w
2024-11-27 15:56:01.517 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是How was your day today?
2024-11-27 15:56:01.656 | INFO     | __main__:perform_translation:95 - 用户的输入是w ye
2024-11-27 15:56:01.804 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是w ye
2024-11-27 15:56:01.858 | INFO     | __main__:perform_translation:95 - 用户的输入是w ye 
2024-11-27 15:56:02.032 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是w ye
2024-11-27 15:56:02.113 | INFO     | __main__:perform_translation:95 - 用户的输入是w y
2024-11-27 15:56:02.264 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是w y
2024-11-27 15:56:02.369 | INFO     | __main__:perform_translation:95 - 用户的输入是w
2024-11-27 15:56:02.597 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是How was your day today?
2024-11-27 15:56:02.672 | INFO     | __main__:perform_translation:95 - 用户的输入是w
2024-11-27 15:56:02.898 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是How was your day today?
2024-11-27 15:56:02.928 | INFO     | __main__:perform_translation:95 - 用户的输入是我y
2024-11-27 15:56:03.150 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是I love you.
2024-11-27 15:56:03.181 | INFO     | __main__:perform_translation:95 - 用户的输入是我也
2024-11-27 15:56:03.330 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是Me too.
2024-11-27 15:56:03.384 | INFO     | __main__:perform_translation:95 - 用户的输入是我也z
2024-11-27 15:56:03.625 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是I love it too.
2024-11-27 15:56:03.688 | INFO     | __main__:perform_translation:95 - 用户的输入是我也在
2024-11-27 15:56:03.885 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是I am also here.
2024-11-27 15:56:04.393 | INFO     | __main__:perform_translation:95 - 用户的输入是我也在A
2024-11-27 15:56:04.731 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是I am also here.
2024-11-27 15:56:04.799 | INFO     | __main__:perform_translation:95 - 用户的输入是我也在AD
2024-11-27 15:56:05.044 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是I am also in AD.
2024-11-27 15:56:05.256 | INFO     | __main__:perform_translation:95 - 用户的输入是我也在ADli
2024-11-27 15:56:05.499 | INFO     | __main__:perform_translation:99 - 自研模型翻译结果是I am also at ADLI.
